iso,country,indicator,nutrients,time,unit,value,datetime
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2010,Tonnes,16817.0,2010-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2011,Tonnes,17795.0,2011-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2012,Tonnes,19584.0,2012-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2013,Tonnes,19836.0,2013-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2014,Tonnes,19989.0,2014-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2015,Tonnes,20545.0,2015-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2016,Tonnes,22529.0,2016-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2017,Tonnes,17187.0,2017-01-01
SVK,Slovak Republic,Nutrient inputs,Phosphorus,2018,Tonnes,18261.0,2018-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1990,Tonnes,193401.0,1990-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1991,Tonnes,197992.0,1991-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1992,Tonnes,177135.0,1992-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1993,Tonnes,163241.0,1993-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1994,Tonnes,183119.0,1994-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1995,Tonnes,171851.0,1995-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1996,Tonnes,166265.0,1996-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1997,Tonnes,172800.0,1997-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1998,Tonnes,167190.0,1998-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,1999,Tonnes,159427.0,1999-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2000,Tonnes,136544.0,2000-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2001,Tonnes,171802.0,2001-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2002,Tonnes,170905.0,2002-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2003,Tonnes,137843.0,2003-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2004,Tonnes,173294.0,2004-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2005,Tonnes,166071.0,2005-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2006,Tonnes,148481.0,2006-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2007,Tonnes,141795.0,2007-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2008,Tonnes,185028.0,2008-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2009,Tonnes,160362.0,2009-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2010,Tonnes,136676.0,2010-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2011,Tonnes,172216.0,2011-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2012,Tonnes,157241.0,2012-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2013,Tonnes,165894.0,2013-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2014,Tonnes,208468.0,2014-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2015,Tonnes,174700.0,2015-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2016,Tonnes,211070.0,2016-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2017,Tonnes,142482.0,2017-01-01
SVK,Slovak Republic,Nutrient outputs,Nitrogen,2018,Tonnes,166548.0,2018-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1990,Tonnes,29976.0,1990-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1991,Tonnes,30670.0,1991-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1992,Tonnes,27169.0,1992-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1993,Tonnes,24700.0,1993-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1994,Tonnes,28370.0,1994-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1995,Tonnes,26632.0,1995-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1996,Tonnes,25508.0,1996-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1997,Tonnes,26795.0,1997-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1998,Tonnes,26071.0,1998-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,1999,Tonnes,24495.0,1999-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2000,Tonnes,20596.0,2000-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2001,Tonnes,27405.0,2001-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2002,Tonnes,27210.0,2002-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2003,Tonnes,21575.0,2003-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2004,Tonnes,29415.0,2004-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2005,Tonnes,27974.0,2005-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2006,Tonnes,24781.0,2006-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2007,Tonnes,23516.0,2007-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2008,Tonnes,31768.0,2008-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2009,Tonnes,27160.0,2009-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2010,Tonnes,22361.0,2010-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2011,Tonnes,29161.0,2011-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2012,Tonnes,25161.0,2012-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2013,Tonnes,28048.0,2013-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2014,Tonnes,35935.0,2014-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2015,Tonnes,29792.0,2015-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2016,Tonnes,36582.0,2016-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2017,Tonnes,24756.0,2017-01-01
SVK,Slovak Republic,Nutrient outputs,Phosphorus,2018,Tonnes,31380.0,2018-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1990,Tonnes,275523.0,1990-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1991,Tonnes,183266.0,1991-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1992,Tonnes,134371.0,1992-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1993,Tonnes,102662.0,1993-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1994,Tonnes,76807.0,1994-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1995,Tonnes,88556.0,1995-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1996,Tonnes,86917.0,1996-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1997,Tonnes,82622.0,1997-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1998,Tonnes,72963.0,1998-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,1999,Tonnes,63799.0,1999-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2000,Tonnes,109125.0,2000-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2001,Tonnes,79997.0,2001-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2002,Tonnes,87928.0,2002-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2003,Tonnes,107630.0,2003-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2004,Tonnes,55905.0,2004-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2005,Tonnes,65292.0,2005-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2006,Tonnes,76662.0,2006-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2007,Tonnes,97091.0,2007-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2008,Tonnes,55623.0,2008-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2009,Tonnes,56620.0,2009-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2010,Tonnes,87741.0,2010-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2011,Tonnes,62184.0,2011-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2012,Tonnes,78322.0,2012-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2013,Tonnes,78833.0,2013-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2014,Tonnes,36064.0,2014-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2015,Tonnes,73740.0,2015-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2016,Tonnes,31441.0,2016-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2017,Tonnes,62264.0,2017-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Nitrogen,2018,Tonnes,44637.0,2018-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1990,Tonnes,41723.0,1990-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1991,Tonnes,13013.0,1991-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1992,Tonnes,3243.0,1992-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1993,Tonnes,686.0,1993-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1994,Tonnes,-3797.0,1994-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1995,Tonnes,-1462.0,1995-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1996,Tonnes,482.0,1996-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1997,Tonnes,-3395.0,1997-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1998,Tonnes,-3306.0,1998-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,1999,Tonnes,-5558.0,1999-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2000,Tonnes,-601.0,2000-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2001,Tonnes,-4124.0,2001-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2002,Tonnes,-3599.0,2002-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2003,Tonnes,816.0,2003-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2004,Tonnes,-9095.0,2004-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2005,Tonnes,-6496.0,2005-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2006,Tonnes,-4086.0,2006-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2007,Tonnes,-1567.0,2007-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2008,Tonnes,-10578.0,2008-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2009,Tonnes,-9145.0,2009-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2010,Tonnes,-5544.0,2010-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2011,Tonnes,-11365.0,2011-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2012,Tonnes,-5577.0,2012-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2013,Tonnes,-8211.0,2013-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2014,Tonnes,-15946.0,2014-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2015,Tonnes,-9247.0,2015-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2016,Tonnes,-14053.0,2016-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2017,Tonnes,-7569.0,2017-01-01
SVK,Slovak Republic,Balance (inputs minus outputs),Phosphorus,2018,Tonnes,-13119.0,2018-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1990,Kilograms,114.0,1990-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1991,Kilograms,76.0,1991-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1992,Kilograms,56.0,1992-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1993,Kilograms,42.0,1993-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1994,Kilograms,31.0,1994-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1995,Kilograms,36.0,1995-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1996,Kilograms,36.0,1996-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1997,Kilograms,34.0,1997-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1998,Kilograms,30.0,1998-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,1999,Kilograms,26.0,1999-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2000,Kilograms,45.0,2000-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2001,Kilograms,36.0,2001-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2002,Kilograms,39.0,2002-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2003,Kilograms,48.0,2003-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2004,Kilograms,29.0,2004-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2005,Kilograms,34.0,2005-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2006,Kilograms,40.0,2006-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2007,Kilograms,50.0,2007-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2008,Kilograms,29.0,2008-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2009,Kilograms,29.0,2009-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2010,Kilograms,46.0,2010-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2011,Kilograms,32.0,2011-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2012,Kilograms,41.0,2012-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2013,Kilograms,41.0,2013-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2014,Kilograms,19.0,2014-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2015,Kilograms,38.0,2015-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2016,Kilograms,16.0,2016-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2017,Kilograms,33.0,2017-01-01
SVK,Slovak Republic,Balance per hectare,Nitrogen,2018,Kilograms,23.0,2018-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1990,Kilograms,17.0,1990-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1991,Kilograms,5.0,1991-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1992,Kilograms,1.0,1992-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1993,Kilograms,0.0,1993-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1994,Kilograms,-2.0,1994-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1995,Kilograms,-1.0,1995-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1996,Kilograms,0.0,1996-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1997,Kilograms,-1.0,1997-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1998,Kilograms,-1.0,1998-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,1999,Kilograms,-2.0,1999-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2000,Kilograms,0.0,2000-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2001,Kilograms,-2.0,2001-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2002,Kilograms,-2.0,2002-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2003,Kilograms,0.0,2003-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2004,Kilograms,-5.0,2004-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2005,Kilograms,-3.0,2005-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2006,Kilograms,-2.0,2006-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2007,Kilograms,-1.0,2007-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2008,Kilograms,-6.0,2008-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2009,Kilograms,-5.0,2009-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2010,Kilograms,-3.0,2010-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2011,Kilograms,-6.0,2011-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2012,Kilograms,-3.0,2012-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2013,Kilograms,-4.0,2013-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2014,Kilograms,-8.0,2014-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2015,Kilograms,-5.0,2015-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2016,Kilograms,-7.0,2016-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2017,Kilograms,-4.0,2017-01-01
SVK,Slovak Republic,Balance per hectare,Phosphorus,2018,Kilograms,-7.0,2018-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1990,Tonnes,2319916.0,1990-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1991,Tonnes,2281075.0,1991-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1992,Tonnes,2184254.0,1992-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1993,Tonnes,2004978.0,1993-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1994,Tonnes,2209448.0,1994-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1995,Tonnes,2125870.0,1995-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1996,Tonnes,2440182.0,1996-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1997,Tonnes,2332237.0,1997-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1998,Tonnes,2461368.0,1998-01-01
ESP,Spain,Nutrient inputs,Nitrogen,1999,Tonnes,2580039.0,1999-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2000,Tonnes,2729506.0,2000-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2001,Tonnes,2599250.0,2001-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2002,Tonnes,2488707.0,2002-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2003,Tonnes,2674516.0,2003-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2004,Tonnes,2565399.0,2004-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2005,Tonnes,2357421.0,2005-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2006,Tonnes,2375040.0,2006-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2007,Tonnes,2430874.0,2007-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2008,Tonnes,2095670.0,2008-01-01
ESP,Spain,Nutrient inputs,Nitrogen,2009,Tonnes,2135410.0,2009-01-01
